pmid,pmcid,doi,title,year,xml_path,source_url
nan,PMC9861679,nan,Low-speed clinorotation of Brachypodium distachyon and Arabidopsis thaliana seedlings triggers root tip curvatures that are reminiscent of gravitropism.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9861679.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9861679/
nan,PMC2897429,nan,New device for high-throughput viability screening of flow biofilms,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC2897429.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2897429/
nan,PMC4187989,nan,Sigma S-dependent antioxidant defense protects stationary-phase Escherichia coli against the bactericidal antibiotic gentamicin,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4187989.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4187989/
nan,PMC8217198,nan,Plasma membrane disruption (PMD) formation and repair in mechanosensitive tissues,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8217198.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8217198/
nan,PMC6981245,nan,Microgravity alters the expression of salivary proteins,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6981245.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/
nan,PMC6981245,nan,Salivary Gland Protein Expression after Bion-M1 and Space Shuttle STS-135 Missions,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6981245.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6981245/
nan,PMC6131065,nan,Response of the mouse sublingual gland to spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6131065.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6131065/
nan,PMC11233762,nan,Effects of spaceflight on the mouse submandibular gland,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11233762.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11233762/
nan,PMC6213004,nan,"Reactivation of Latent Epstein-Barr Virus: A Comparison after Exposure to Gamma, Proton, Carbon, and Iron Radiation",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6213004.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6213004/
nan,PMC7171750,nan,The influence of spaceflight on the astronaut salivary microbiome and the search for a microbiome biomarker for viral reactivation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7171750.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171750/
nan,PMC10414970,nan,The cyclic nucleotide-gated channel CNGC14 regulates root gravitropism in Arabidopsis thaliana.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10414970.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10414970/
nan,PMC8450295,nan,Telomere length assessments of muscle stem cells in rodent and human skeletal muscle sections,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8450295.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8450295/
nan,PMC8183356,nan,Persistent NF-κB activation in muscle stem cells induces proliferation-independent telomere shortening,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8183356.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8183356/
nan,PMC8932657,nan,Piezo1 regulates the regenerative capacity of skeletal muscles via orchestration of stem cell morphological states.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8932657.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8932657/
nan,PMC10504369,nan,"Impacts of radiation exposure, hindlimb unloading, and recovery on murine skeletal muscle cell telomere length.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10504369.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10504369/
nan,PMC3982735,nan,Ethylene-induced flavonol accumulation in guard cells suppresses reactive oxygen species and modulates stomatal aperture,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3982735.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3982735/
nan,PMC4682325,nan,Transcriptional and Hormonal Regulation of Gravitropism of Woody Stems in Populus.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4682325.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4682325/
nan,PMC10264680,nan,Endosidin2 targets conserved exocyst complex subunit EXO70 to inhibit exocytosis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10264680.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10264680/
nan,PMC7358545,nan,"A conditional mutation in SCD1 reveals linkage between PIN protein trafficking, auxin transport, gravitropism, and lateral root initiation.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7358545.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7358545/
nan,PMC9108708,nan,"A comprehensive SARS-CoV-2 and COVID-19 review, Part 1: Intracellular overdrive for SARS-CoV-2 infection.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9108708.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9108708/
nan,PMC7555797,nan,Changes in nuclear shape and gene expression in response to simulated microgravity are LINC complex-dependent.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7555797.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7555797/
nan,PMC3545801,nan,"Growth of Carnobacterium spp. from permafrost under low pressure, temperature, and anoxic atmosphere has implications for Earth microbes on Mars",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3545801.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3545801/
nan,PMC3869332,nan,Complete Genome Sequence of Carnobacterium gilichinskyi Strain WN1359T (DSM 27470T),,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3869332.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3869332/
nan,PMC4135744,nan,"Exposure of Bacillus subtilis to low pressure (5 kilopascals) induces several global regulons, including those involved in the SigB-mediated general stress response",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4135744.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4135744/
nan,PMC3911009,nan,"Resistance of Bacillus subtilis Spore DNA to Lethal Ionizing Radiation Damage Relies Primarily on Spore Core Components and DNA Repair, with Minor Effects of Oxygen Radical Detoxification",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3911009.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3911009/
nan,PMC4923109,nan,Cultivation of Staphylococcus epidermidis in the human spaceflight environment leads to alterations in the frequency and spectrum of spontaneous rifampicin-resistance mutations in the rpoB gene,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4923109.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4923109/
nan,PMC11673879,nan,Experimental Evolution of Bacillus subtilis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11673879.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11673879/
nan,PMC5648920,nan,Cultivation in space flight produces minimal alterations in the susceptibility of Bacillus subtilis cells to 72 different antibiotics and growth-inhibiting compounds,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5648920.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5648920/
nan,PMC5817088,nan,Alterations in the Spectrum of Spontaneous Rifampicin-Resistance Mutations in the Bacillus subtilis rpoB Gene after Cultivation in the Human Spaceflight Environment,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5817088.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5817088/
nan,PMC7825584,nan,Mechanotransduction in Prokaryotes: A Possible Mechanism of Spaceflight Adaptation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7825584.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825584/
nan,PMC8904044,nan,Environmental dependence of competitive fitness in rifampin-resistant rpoB mutants of Bacillus subtilis.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8904044.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8904044/
nan,PMC3012082,nan,Analysis of interactions of Salmonella type three secretion mutants with 3-D intestinal epithelial cells.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3012082.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3012082/
nan,PMC11088941,nan,Organotypic 3D cell culture models: using the rotating wall vessel to study host-pathogen interactions.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11088941.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11088941/
nan,PMC3187170,nan,Induction of attachment-independent biofilm formation and repression of Hfq expression by low-fluid-shear culture of Staphylococcus aureus,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3187170.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3187170/
nan,PMC3133089,nan,Characterization of the Salmonella enterica serovar Typhimurium ydcI gene which encodes a conserved DNA binding protein required for full acid stress resistance.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3133089.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3133089/
nan,PMC3242767,nan,Evaluation of microorganisms cultured from injured and repressed tissue regeneration sites in endangered giant aquatic Ozark Hellbender salamanders.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3242767.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3242767/
nan,PMC3067220,nan,Transcriptional and proteomic responses of Pseudomonas aeruginosa PAO1 to spaceflight conditions involve Hfq regulation and reveal a role for oxygen.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3067220.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3067220/
nan,PMC3251573,nan,New insights into the bacterial fitness-associated mechanisms revealed by the characterization of large plasmids of an avian pathogenic E. coli,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3251573.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3251573/
nan,PMC3647661,nan,Lack of norovirus replication and histo-blood group antigen expression in 3-dimensional intestinal epithelial cells,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3647661.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3647661/
nan,PMC4085587,nan,Conservation of the low-shear modeled microgravity response in Enterobacteriaceae and analysis of the trp genes in this response.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4085587.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4085587/
nan,PMC4096993,nan,Mimicking the host and its microenvironment in vitro for studying mucosal infections by Pseudomonas aeruginosa.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4096993.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4096993/
nan,PMC7467030,nan,Effects of Sex and Gender on Adaptation to Space: Immune System,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7467030.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7467030/
nan,PMC4427280,nan,Recellularization of decellularized lung scaffolds is enhanced by dynamic suspension culture.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4427280.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4427280/
nan,PMC5460263,nan,Three-dimensional organotypic co-culture model of intestinal epithelial cells and macrophages to study Salmonella enterica colonization patterns.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5460263.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460263/
nan,PMC6204695,nan,Modeling Host-Pathogen Interactions in the Context of the Microenvironment: 3-D Cell Culture Comes of Age.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6204695.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6204695/
nan,PMC7943786,nan,Evaluating the effect of spaceflight on the host–pathogen interaction between human intestinal epithelial cells and Salmonella Typhimurium,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7943786.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7943786/
nan,PMC11888247,nan,Rapid phenotypic response of LSMMG-'primed' Candida albicans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11888247.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11888247/
nan,PMC3851762,nan,Spaceflight enhances cell aggregation and random budding in Candida albicans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3851762.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3851762/
nan,PMC8067245,nan,"Growth and antifungal resistance of the pathogenic yeast, Candida albicans, in the microgravity environment of the International Space Station: An aggregate of multiple flight experiences.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8067245.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8067245/
nan,PMC8044432,nan,NASA GeneLab RNA-Seq Consensus Pipeline: Standardized Processing of Short-Read RNA-Seq Data,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8044432.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8044432/
nan,PMC9701605,nan,Challenges and considerations for single-cell and spatially resolved transcriptomics sample collection during spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9701605.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9701605/
nan,PMC11166648,nan,Direct RNA sequencing of astronaut blood reveals spaceflight-associated m6A increases and hematopoietic transcriptional responses,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166648.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166648/
nan,PMC11166662,nan,Collection of biospecimens from the inspiration4 mission establishes the standards for the space omics and medical atlas (SOMA),,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11166662.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166662/
nan,PMC3838407,nan,Microfluidics-enabled method to identify modes of Caenorhabditis elegans paralysis in four anthelmintics.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3838407.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3838407/
nan,PMC3748764,nan,Multiparameter behavioral analyses provide insights to mechanisms of cyanide resistance in Caenorhabditis elegans.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3748764.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3748764/
nan,PMC2925951,nan,Growth performance and root transcriptome remodeling of Arabidopsis in response to Mars-like levels of magnesium sulfate.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC2925951.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2925951/
nan,PMC3350920,nan,The 14-3-3 proteins of Arabidopsis regulate root growth and chloroplast development as components of the photosensory system.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3350920.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3350920/
nan,PMC3422896,nan,14-3-3 phosphoprotein interaction networks - does isoform diversity present functional interaction specification?,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422896/
nan,PMC11869762,nan,Plant growth strategies are remodeled by spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11869762.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11869762/
nan,PMC10712242,nan,Spaceflight transcriptomes: unique responses to a novel environment.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10712242.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10712242/
nan,PMC6143729,nan,Fundamental plant biology enabled by the space shuttle.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6143729.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6143729/
nan,PMC10058394,nan,Organ-specific remodeling of the Arabidopsis transcriptome in response to spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10058394.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10058394/
nan,PMC4103452,nan,A method for preparing spaceflight RNAlater-fixed Arabidopsis thaliana (Brassicaceae) tissue for scanning electron microscopy.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4103452.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4103452/
nan,PMC8024390,nan,ARG1 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8024390.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8024390/
nan,PMC6348315,nan,A Member of the CONSTANS-Like Protein Family is a Putative Regulator of ROS Homeostasis and Spaceflight Physiological Adaptation,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6348315.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6348315/
nan,PMC6359015,nan,HSFA2 Functions in the Physiological Adaptation of Undifferentiated Plant Cells to Spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6359015.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6359015/
nan,PMC7667275,nan,Neutrophil to Lymphocyte ratio: A biomarker to monitor the immune status of astronauts.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7667275.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7667275/
nan,PMC7756144,nan,Beyond low-Earth orbit: Characterizing immune and microRNA differentials following simulated deep spaceflight conditions in mice.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7756144.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756144/
nan,PMC8169688,nan,Immunological and hematological outcomes following protracted low dose/low dose rate ionizing radiation and simulated microgravity,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8169688.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8169688/
nan,PMC8475764,nan,Epigenomic regulators elongator complex subunit 2 and methyltransferase 1 differentially condition the spaceflight response in Arabidopsis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8475764.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8475764/
nan,PMC9098553,nan,Plants grown in Apollo lunar regolith present stress-associated transcriptomes that inform prospects for lunar exploration,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9098553.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9098553/
nan,PMC10503492,nan,Artificial gravity partially protects space-induced neurological deficits in Drosophila melanogaster.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10503492.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10503492/
nan,PMC9693084,nan,Utilizing the KSC fixation tube to conduct human-tended plant biology experiments on a suborbital spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9693084.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9693084/
nan,PMC3792163,nan,Changes in Mouse Thymus and Spleen after Return from the STS-135 Mission in Space,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3792163.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3792163/
nan,PMC4430214,nan,Post-Spaceflight (STS-135) Mouse Splenocytes Demonstrate Altered Activation Properties and Surface Molecule Expression.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4430214.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4430214/
nan,PMC5045078,nan,Changes in the distribution and function of leukocytes after whole-body iron ion irradiation.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5045078.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/
nan,PMC5443495,nan,Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5443495.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/
nan,PMC5666744,nan,Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5666744.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/
nan,PMC5865701,nan,Vive la radiorésistance!: Converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5865701.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/
nan,PMC6337482,nan,Proteomic analysis of mouse brain subjected to spaceflight.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6337482.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/
nan,PMC9953463,nan,Transcriptomic effects on the mouse heart following 30 days on the International Space Station.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9953463.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/
nan,PMC10487739,nan,Spaceflight-induced gene expression profiles in the mouse brain are attenuated by treatment with the antioxidant BuOE,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10487739.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/
nan,PMC11942576,nan,Basal signaling regulates plant growth and development,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11942576.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/
nan,PMC4052902,nan,Phosphoinositide-signaling is one component of a robust plant defense response,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4052902.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/
nan,PMC8539686,nan,Uncovering transcriptional responses to fractional gravity in Arabidopsis roots,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8539686.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/
nan,PMC10800490,nan,Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10800490.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/
nan,PMC7756143,nan,RNAseq analysis of rodent spaceflight experiments is confounded by sample collection techniques,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC7756143.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/
nan,PMC3066201,nan,Functional changes in the snail statocyst system elicited by microgravity,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3066201.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/
nan,PMC11324864,nan,Simulated microgravity impairs human NK [natural killer] cell cytotoxic activity against space radiation-relevant leukemic cells,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC11324864.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/
nan,PMC3665236,nan,Multi-analyte biochip (MAB) based on all-solid-state ion-selective electrodes (ASSISE) for physiological research,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3665236.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/
nan,PMC10470837,nan,Lab-on-a-chip approaches for space-biology research.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10470837.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/
nan,PMC10386755,nan,Plant chemical genomics: gravity sensing and response.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10386755.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10386755/
nan,PMC8896891,nan,The interaction of vortical flows with red cells in venous valve mimics.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8896891.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/
nan,PMC8430797,nan,Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC8430797.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/
nan,PMC5460135,nan,Investigation of simulated microgravity effects on Streptococcus mutans physiology and global gene expression.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5460135.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/
nan,PMC10774393,nan,Altered quorum sensing and physiology of Staphylococcus aureus during spaceflight detected by multi-omics data analysis,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10774393.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/
nan,PMC6126739,nan,Homotypic vacuole fusion requires VTI11 and is regulated by phosphoinositides,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6126739.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
nan,PMC4411111,nan,REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC4411111.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/
nan,PMC6126739,nan,"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants.",,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC6126739.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
nan,PMC9445043,nan,Microgravity enhances the phenotype of Arabidopsis zigzag-1 and reduces the Wortmannin-induced vacuole fusion in root cells.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC9445043.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/
nan,PMC3509447,nan,Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC3509447.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/
nan,PMC5600826,nan,Intrauterine exposure to maternal stress alters Bdnf IV DNA methylation and telomere length in the brain of adult rat offspring.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC5600826.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600826/
nan,PMC10831389,nan,Influence of gonadectomy on muscle health in micro- and partial-gravity environments in rats.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10831389.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/
nan,PMC10831389,nan,Sex differences in muscle health in simulated micro- and partial-gravity environments in rats.,,C:\Users\hj045\OneDrive\Desktop\test34\outputs\pmc_xml\PMC10831389.xml,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/
